,Year_ID_Location,Year_ID,ID,Year_Location,Year,Location,Island,in_out,Least_age,Least_hatchyear,filled,obs,capt,gene_new,Sex,Own_survival,N_Recruits,r2s,parent_in_pedigree,present_in_pedigree,ever_a_parent,ringed_ad_recorded,estimated_pop_size,observed_breeding_popsize,ringnr,flok,flokyear,Island_ID,Year2,IslandYear_ID,ob,ringnr_year,Experienced_breeder,sex,IslandFitness,IslandYearFitness,IslandYearSigma_w,RelPop,logPop,VarIslandYearFitness,w,IDYear
1281,1999_8732540_sleneset,1999_8732540,463,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,NA,NA,f,0,0,0,no,no,never,40,75,52,8732540,35,351 999,10,2,192,1278,87 325 401 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,0,8153
1284,1999_8732545_sleneset,1999_8732545,466,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,NA,NA,f,0,0,0,no,no,never,40,75,52,8732545,35,351 999,10,2,192,1281,87 325 451 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,0,8156
1285,1999_8732547_sleneset,1999_8732547,467,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,NA,NA,f,0,0,0,no,yes,never,40,75,52,8732547,35,351 999,10,2,192,1282,87 325 471 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,0,8157
1286,1999_8732548_sleneset,1999_8732548,468,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,NA,NA,f,1,0,2,no,no,never,40,75,52,8732548,35,351 999,10,2,192,1283,87 325 481 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,1,8158
1288,1999_8732549_sleneset,1999_8732549,469,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,NA,NA,m,0,0,0,no,no,never,40,75,52,8732549,35,351 999,10,2,192,1285,87 325 491 999,0,0,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,0,8160
1323,1999_8732605_sleneset,1999_8732605,489,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,capt,NA,f,1,1,3,yes,yes,yes,40,75,52,8732605,35,351 999,10,2,192,1320,87 326 051 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,1.5,8198
1325,1999_8732608_sleneset,1999_8732608,490,1999_sleneset,2,Sleneset,35,1,1,1998,yes,NA,NA,NA,f,1,0,2,no,yes,never,40,75,52,8732608,35,351 999,10,2,192,1322,87 326 081 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,1,8201
1327,1999_8732610_sleneset,1999_8732610,491,1999_sleneset,2,Sleneset,35,1,1,1998,yes,NA,NA,NA,f,1,0,2,no,yes,yes,40,75,52,8732610,35,351 999,10,2,192,1324,87 326 101 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,1,8203
1332,1999_8732614_sleneset,1999_8732614,492,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,NA,NA,f,1,0,2,no,yes,yes,40,75,52,8732614,35,351 999,10,2,192,1329,87 326 141 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,1,8208
1338,1999_8732615_sleneset,1999_8732615,493,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,capt,NA,m,1,0,2,no,yes,yes,40,75,52,8732615,35,351 999,10,2,192,1335,87 326 151 999,0,0,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,1,8214
1343,1999_8732616_sleneset,1999_8732616,494,1999_sleneset,2,Sleneset,35,1,1,1998,yes,NA,NA,NA,m,1,0,2,no,no,never,40,75,52,8732616,35,351 999,10,2,192,1340,87 326 161 999,0,0,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,1,8219
1348,1999_8732622_sleneset,1999_8732622,497,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,NA,NA,f,0,0,0,no,no,never,40,75,52,8732622,35,351 999,10,2,192,1345,87 326 221 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,0,8224
1349,1999_8732625_sleneset,1999_8732625,498,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,capt,NA,f,1,0,2,no,yes,yes,40,75,52,8732625,35,351 999,10,2,192,1346,87 326 251 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,1,8225
1353,1999_8732626_sleneset,1999_8732626,499,1999_sleneset,2,Sleneset,35,1,2,1997,no,obs,NA,NA,f,0,0,0,no,yes,never,40,75,52,8732626,35,351 999,10,2,192,1350,87 326 261 999,1,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,0,8229
1354,1999_8732631_sleneset,1999_8732631,500,1999_sleneset,2,Sleneset,35,1,1,1998,yes,NA,NA,NA,m,1,0,2,no,no,never,40,75,52,8732631,35,351 999,10,2,192,1351,87 326 311 999,0,0,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,1,8232
1357,1999_8732634_sleneset,1999_8732634,501,1999_sleneset,2,Sleneset,35,1,1,1998,yes,NA,NA,NA,f,1,1,3,yes,yes,yes,40,75,52,8732634,35,351 999,10,2,192,1354,87 326 341 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,1.5,8235
1465,1999_8747033_sleneset,1999_8747033,552,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,capt,NA,f,0,0,0,no,no,never,40,75,52,8747033,35,351 999,10,2,192,1462,87 470 331 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,0,8352
1470,1999_8747062_sleneset,1999_8747062,556,1999_sleneset,2,Sleneset,35,1,1,1998,no,NA,capt,NA,f,0,0,0,no,no,never,40,75,52,8747062,35,351 999,10,2,192,1467,87 470 621 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,0,8356
1471,1999_8747064_sleneset,1999_8747064,557,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,capt,NA,m,0,1,1,yes,yes,yes,40,75,52,8747064,35,351 999,10,2,192,1468,87 470 641 999,0,0,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,0.5,8357
1557,1999_8747293_sleneset,1999_8747293,607,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,capt,NA,m,1,0,2,no,yes,yes,40,75,52,8747293,35,351 999,10,2,192,1554,87 472 931 999,0,0,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,1,8443
1560,1999_8747294_sleneset,1999_8747294,608,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,capt,NA,m,0,0,0,no,yes,never,40,75,52,8747294,35,351 999,10,2,192,1557,87 472 941 999,0,0,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,0,8446
1608,1999_8747487_sleneset,1999_8747487,633,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,capt,NA,m,0,1,1,yes,yes,yes,40,75,52,8747487,35,351 999,10,2,192,1605,87 474 871 999,0,0,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,0.5,8497
1687,1999_8747573_sleneset,1999_8747573,666,1999_sleneset,2,Sleneset,35,1,1,1998,no,obs,capt,NA,m,1,1,3,yes,yes,yes,40,75,52,8747573,35,351 999,10,2,192,1684,87 475 731 999,0,0,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,1.5,8580
1690,1999_8747574_sleneset,1999_8747574,667,1999_sleneset,2,Sleneset,35,1,1,1998,no,NA,capt,NA,f,0,0,0,no,no,never,40,75,52,8747574,35,351 999,10,2,192,1687,87 475 741 999,0,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,0,8583
1691,1999_8747575_sleneset,1999_8747575,668,1999_sleneset,2,Sleneset,35,1,1,1998,no,NA,capt,NA,m,0,0,0,no,no,never,40,75,52,8747575,35,351 999,10,2,192,1688,87 475 751 999,0,0,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,0,8584
1815,1999_8747744_sleneset,1999_8747744,731,1999_sleneset,2,Sleneset,35,1,1,1998,gene_new,NA,NA,gene_new,m,1,2,4,yes,yes,yes,40,75,52,8747744,35,351 999,10,2,192,1812,87 477 441 999,0,0,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,2,8725
2095,1999_8800134_sleneset,1999_8800134,854,1999_sleneset,2,Sleneset,35,1,3,1996,yes,NA,NA,NA,f,1,0,2,no,yes,yes,40,75,52,8800134,35,351 999,10,2,192,2092,88 001 341 999,1,1,0.843342037,0.701923077,0.335878582,0.50432114,0.054244737,0.019999322,1,9011
8134,2017_8N06425_sleneset,2017_8N06425,3177,2017_sleneset,20,Sleneset,35,1,6,2011,no,obs,NA,NA,m,1,0,2,no,yes,never,34,61,46,8N06425,35,352 017,10,20,210,8056,8N06425 2017,1,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,1,5483
8289,2017_8N13216_sleneset,2017_8N13216,3245,2017_sleneset,20,Sleneset,35,1,3,2014,yes,NA,NA,NA,f,1,2,4,yes,yes,yes,34,61,46,8N13216,35,352 017,10,20,210,8211,8N13216 2017,1,1,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,2,5643
8316,2017_8N13286_sleneset,2017_8N13286,3256,2017_sleneset,20,Sleneset,35,1,3,2014,no,obs,NA,NA,f,0,1,1,yes,yes,yes,34,61,46,8N13286,35,352 017,10,20,210,8236,8N13286 2017,1,1,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,0.5,5666
8371,2017_8N13385_sleneset,2017_8N13385,3277,2017_sleneset,20,Sleneset,35,1,3,2014,gene_new,NA,NA,gene_new,m,1,3,5,yes,yes,yes,34,61,46,8N13385,35,352 017,10,20,210,8290,8N13385 2017,1,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,2.5,5710
8398,2017_8N13423_sleneset,2017_8N13423,3290,2017_sleneset,20,Sleneset,35,1,4,2013,no,obs,NA,NA,m,0,1,1,yes,yes,yes,34,61,46,8N13423,35,352 017,10,20,210,8317,8N13423 2017,1,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,0.5,5740
8498,2017_8N13599_sleneset,2017_8N13599,3322,2017_sleneset,20,Sleneset,35,1,3,2014,gene_new,NA,NA,gene_new,m,0,2,2,yes,yes,yes,34,61,46,8N13599,35,352 017,10,20,210,8415,8N13599 2017,1,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,1,5804
8506,2017_8N13723_sleneset,2017_8N13723,3327,2017_sleneset,20,Sleneset,35,1,3,2014,gene_new,NA,NA,gene_new,m,0,0,0,yes,yes,yes,34,61,46,8N13723,35,352 017,10,20,210,8423,8N13723 2017,1,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,0,5812
8532,2017_8N13797_sleneset,2017_8N13797,3333,2017_sleneset,20,Sleneset,35,1,3,2014,no,obs,NA,NA,m,1,0,2,no,yes,never,34,61,46,8N13797,35,352 017,10,20,210,8449,8N13797 2017,1,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,1,5824
8860,2017_8N14803_sleneset,2017_8N14803,3463,2017_sleneset,20,Sleneset,35,1,3,2014,yes,NA,NA,NA,f,1,0,2,no,yes,yes,34,61,46,8N14803,35,352 017,10,20,210,8771,8N14803 2017,1,1,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,1,6130
9223,2017_8N27717_sleneset,2017_8N27717,3617,2017_sleneset,20,Sleneset,35,1,1,2016,no,obs,capt,NA,m,0,0,0,no,yes,never,34,61,46,8N27717,35,352 017,10,20,210,9130,8N27717 2017,0,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,0,6457
9237,2017_8N27773_sleneset,2017_8N27773,3622,2017_sleneset,20,Sleneset,35,1,1,2016,no,obs,capt,NA,m,1,0,2,no,yes,yes,34,61,46,8N27773,35,352 017,10,20,210,9144,8N27773 2017,0,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,1,6469
9364,2017_8N27995_sleneset,2017_8N27995,3672,2017_sleneset,20,Sleneset,35,1,1,2016,no,obs,NA,NA,m,0,1,1,yes,yes,yes,34,61,46,8N27995,35,352 017,10,20,210,9269,8N27995 2017,0,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,0.5,6572
9376,2017_8N28024_sleneset,2017_8N28024,3679,2017_sleneset,20,Sleneset,35,1,2,2015,no,NA,capt,NA,f,0,0,0,no,yes,never,34,61,46,8N28024,35,352 017,10,20,210,9281,8N28024 2017,1,1,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,0,6583
9516,2017_8N28403_sleneset,2017_8N28403,3734,2017_sleneset,20,Sleneset,35,1,1,2016,no,NA,capt,NA,m,0,0,0,no,yes,never,34,61,46,8N28403,35,352 017,10,20,210,9419,8N28403 2017,0,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,0,6696
9517,2017_8N28404_sleneset,2017_8N28404,3735,2017_sleneset,20,Sleneset,35,1,1,2016,no,obs,capt,NA,m,0,0,0,no,yes,never,34,61,46,8N28404,35,352 017,10,20,210,9420,8N28404 2017,0,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,0,6697
9518,2017_8N28405_sleneset,2017_8N28405,3736,2017_sleneset,20,Sleneset,35,1,1,2016,no,NA,capt,NA,m,0,0,0,no,yes,never,34,61,46,8N28405,35,352 017,10,20,210,9421,8N28405 2017,0,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,0,6698
9555,2017_8N28530_sleneset,2017_8N28530,3755,2017_sleneset,20,Sleneset,35,1,1,2016,no,obs,capt,NA,f,0,0,0,no,yes,never,34,61,46,8N28530,35,352 017,10,20,210,9458,8N28530 2017,0,1,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,0,6727
9559,2017_8N28538_sleneset,2017_8N28538,3757,2017_sleneset,20,Sleneset,35,1,1,2016,yes,NA,NA,NA,f,1,3,5,yes,yes,yes,34,61,46,8N28538,35,352 017,10,20,210,9462,8N28538 2017,0,1,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,2.5,6731
9565,2017_8N28541_sleneset,2017_8N28541,3758,2017_sleneset,20,Sleneset,35,1,1,2016,yes,NA,NA,NA,f,1,0,2,no,yes,never,34,61,46,8N28541,35,352 017,10,20,210,9468,8N28541 2017,0,1,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,1,6734
9584,2017_8N28578_sleneset,2017_8N28578,3767,2017_sleneset,20,Sleneset,35,1,1,2016,no,obs,NA,NA,m,1,0,2,no,yes,never,34,61,46,8N28578,35,352 017,10,20,210,9486,8N28578 2017,0,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,1,6749
9589,2017_8N28591_sleneset,2017_8N28591,3768,2017_sleneset,20,Sleneset,35,1,1,2016,no,obs,NA,NA,m,1,3,5,yes,yes,yes,34,61,46,8N28591,35,352 017,10,20,210,9489,8N28591 2017,0,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,2.5,6751
9660,2017_8N28714_sleneset,2017_8N28714,3798,2017_sleneset,20,Sleneset,35,1,1,2016,no,obs,capt,NA,f,1,0,2,no,yes,yes,34,61,46,8N28714,35,352 017,10,20,210,9559,8N28714 2017,0,1,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,1,6817
9782,2017_8N28925_sleneset,2017_8N28925,3864,2017_sleneset,20,Sleneset,35,1,1,2016,no,obs,capt,NA,f,0,1,1,yes,yes,yes,34,61,46,8N28925,35,352 017,10,20,210,9680,8N28925 2017,0,1,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,0.5,6946
9804,2017_8N28975_sleneset,2017_8N28975,3876,2017_sleneset,20,Sleneset,35,1,1,2016,yes,NA,NA,NA,f,1,1,3,yes,yes,yes,34,61,46,8N28975,35,352 017,10,20,210,9702,8N28975 2017,0,1,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,1.5,6966
10223,2017_8N72320_sleneset,2017_8N72320,4092,2017_sleneset,20,Sleneset,35,1,5,2012,no,obs,NA,NA,m,1,0,2,no,yes,never,34,61,46,8N72320,35,352 017,10,20,210,10110,8N72320 2017,1,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,1,7326
10468,2017_8N72970_sleneset,2017_8N72970,4204,2017_sleneset,20,Sleneset,35,1,4,2013,no,obs,NA,NA,f,1,0,2,no,yes,yes,34,61,46,8N72970,35,352 017,10,20,210,10355,8N72970 2017,1,1,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,1,7555
10579,2017_8N73389_sleneset,2017_8N73389,4243,2017_sleneset,20,Sleneset,35,1,4,2013,no,obs,NA,NA,m,0,0,0,yes,yes,yes,34,61,46,8N73389,35,352 017,10,20,210,10465,8N73389 2017,1,0,0.843342037,0.829545455,0.755153277,0.26421726,-0.152369512,0.000190346,0,7648
8135,2018_8N06425_sleneset,2018_8N06425,3177,2018_sleneset,21,Sleneset,35,1,7,2011,no,obs,NA,NA,m,0,0,0,no,yes,never,16,38,30,8N06425,35,352 018,10,21,211,8057,8N06425 2018,1,0,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0,5484
8290,2018_8N13216_sleneset,2018_8N13216,3245,2018_sleneset,21,Sleneset,35,1,4,2014,no,NA,capt,NA,f,1,1,3,yes,yes,yes,16,38,30,8N13216,35,352 018,10,21,211,8212,8N13216 2018,1,1,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,1.5,5644
8372,2018_8N13385_sleneset,2018_8N13385,3277,2018_sleneset,21,Sleneset,35,1,4,2014,gene_new,NA,NA,gene_new,m,0,1,1,yes,yes,yes,16,38,30,8N13385,35,352 018,10,21,211,8291,8N13385 2018,1,0,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0.5,5711
8533,2018_8N13797_sleneset,2018_8N13797,3333,2018_sleneset,21,Sleneset,35,1,4,2014,no,NA,capt,NA,m,0,0,0,no,yes,never,16,38,30,8N13797,35,352 018,10,21,211,8450,8N13797 2018,1,0,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0,5825
8861,2018_8N14803_sleneset,2018_8N14803,3463,2018_sleneset,21,Sleneset,35,1,4,2014,yes,NA,NA,NA,f,1,0,2,no,yes,yes,16,38,30,8N14803,35,352 018,10,21,211,8772,8N14803 2018,1,1,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,1,6131
9046,2018_8N27179_sleneset,2018_8N27179,3539,2018_sleneset,21,Sleneset,35,1,1,2017,no,NA,capt,NA,m,0,0,0,no,no,never,16,38,30,8N27179,35,352 018,10,21,211,8957,8N27179 2018,0,0,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0,6306
9238,2018_8N27773_sleneset,2018_8N27773,3622,2018_sleneset,21,Sleneset,35,1,2,2016,gene_new,NA,NA,gene_new,m,0,1,1,yes,yes,yes,16,38,30,8N27773,35,352 018,10,21,211,9145,8N27773 2018,1,0,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0.5,6470
9560,2018_8N28538_sleneset,2018_8N28538,3757,2018_sleneset,21,Sleneset,35,1,2,2016,yes,NA,NA,NA,f,1,0,2,no,yes,yes,16,38,30,8N28538,35,352 018,10,21,211,9463,8N28538 2018,1,1,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,1,6732
9566,2018_8N28541_sleneset,2018_8N28541,3758,2018_sleneset,21,Sleneset,35,1,2,2016,no,NA,capt,NA,f,0,0,0,no,yes,never,16,38,30,8N28541,35,352 018,10,21,211,9469,8N28541 2018,1,1,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0,6735
9585,2018_8N28578_sleneset,2018_8N28578,3767,2018_sleneset,21,Sleneset,35,1,2,2016,no,obs,capt,NA,m,0,0,0,no,yes,never,16,38,30,8N28578,35,352 018,10,21,211,9487,8N28578 2018,1,0,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0,6750
9590,2018_8N28591_sleneset,2018_8N28591,3768,2018_sleneset,21,Sleneset,35,1,2,2016,gene_new,NA,NA,gene_new,m,0,1,1,yes,yes,yes,16,38,30,8N28591,35,352 018,10,21,211,9490,8N28591 2018,1,0,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0.5,6752
9661,2018_8N28714_sleneset,2018_8N28714,3798,2018_sleneset,21,Sleneset,35,1,2,2016,no,obs,NA,NA,f,0,1,1,yes,yes,yes,16,38,30,8N28714,35,352 018,10,21,211,9560,8N28714 2018,1,1,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0.5,6818
9805,2018_8N28975_sleneset,2018_8N28975,3876,2018_sleneset,21,Sleneset,35,1,2,2016,no,obs,NA,NA,f,0,0,0,no,yes,yes,16,38,30,8N28975,35,352 018,10,21,211,9703,8N28975 2018,1,1,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0,6967
9860,2018_8N42115_sleneset,2018_8N42115,3896,2018_sleneset,21,Sleneset,35,1,1,2017,no,obs,NA,NA,f,0,0,0,no,yes,never,16,38,30,8N42115,35,352 018,10,21,211,9753,8N42115 2018,0,1,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0,6998
9867,2018_8N42130_sleneset,2018_8N42130,3899,2018_sleneset,21,Sleneset,35,1,1,2017,yes,NA,NA,NA,f,1,0,2,no,yes,yes,16,38,30,8N42130,35,352 018,10,21,211,9760,8N42130 2018,0,1,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,1,7002
9877,2018_8N42154_sleneset,2018_8N42154,3904,2018_sleneset,21,Sleneset,35,1,1,2017,no,NA,capt,NA,m,0,0,0,no,yes,never,16,38,30,8N42154,35,352 018,10,21,211,9770,8N42154 2018,0,0,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0,7012
9905,2018_8N42244_sleneset,2018_8N42244,3921,2018_sleneset,21,Sleneset,35,1,1,2017,yes,NA,NA,NA,m,1,0,2,no,yes,never,16,38,30,8N42244,35,352 018,10,21,211,9798,8N42244 2018,0,0,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,1,7034
10224,2018_8N72320_sleneset,2018_8N72320,4092,2018_sleneset,21,Sleneset,35,1,6,2012,no,obs,NA,NA,m,0,0,0,no,yes,never,16,38,30,8N72320,35,352 018,10,21,211,10111,8N72320 2018,1,0,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0,7327
10469,2018_8N72970_sleneset,2018_8N72970,4204,2018_sleneset,21,Sleneset,35,1,5,2013,yes,NA,NA,NA,f,1,0,2,no,yes,yes,16,38,30,8N72970,35,352 018,10,21,211,10356,8N72970 2018,1,1,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,1,7556
10968,2018_8P11051_sleneset,2018_8P11051,4420,2018_sleneset,21,Sleneset,35,1,1,2017,no,NA,capt,NA,f,0,0,0,no,no,never,16,38,30,8P11051,35,352 018,10,21,211,10849,8P11051 2018,0,1,0.843342037,0.566666667,0.374712644,-0.130239115,-0.625657216,0.07654926,0,8038
8291,2019_8N13216_sleneset,2019_8N13216,3245,2019_sleneset,22,Sleneset,35,1,5,2014,gene_new,NA,NA,gene_new,f,0,3,3,yes,yes,yes,9,20,22,8N13216,35,352 019,10,22,212,8213,8N13216 2019,1,1,0.843342037,1.285714286,0.564285714,-0.438944105,-1.267511103,0.195693207,1.5,5645
8862,2019_8N14803_sleneset,2019_8N14803,3463,2019_sleneset,22,Sleneset,35,1,5,2014,gene_new,NA,NA,gene_new,f,0,1,1,yes,yes,yes,9,20,22,8N14803,35,352 019,10,22,212,8773,8N14803 2019,1,1,0.843342037,1.285714286,0.564285714,-0.438944105,-1.267511103,0.195693207,0.5,6132
9561,2019_8N28538_sleneset,2019_8N28538,3757,2019_sleneset,22,Sleneset,35,1,3,2016,yes,NA,NA,NA,f,1,2,4,yes,yes,yes,9,20,22,8N28538,35,352 019,10,22,212,9464,8N28538 2019,1,1,0.843342037,1.285714286,0.564285714,-0.438944105,-1.267511103,0.195693207,2,6733
9834,2019_8N42063_sleneset,2019_8N42063,3888,2019_sleneset,22,Sleneset,35,1,2,2017,no,obs,capt,NA,m,1,2,4,yes,yes,yes,9,20,22,8N42063,35,352 019,10,22,212,9730,8N42063 2019,1,0,0.843342037,1.285714286,0.564285714,-0.438944105,-1.267511103,0.195693207,2,6983
9868,2019_8N42130_sleneset,2019_8N42130,3899,2019_sleneset,22,Sleneset,35,1,2,2017,yes,NA,NA,NA,f,1,4,6,yes,yes,yes,9,20,22,8N42130,35,352 019,10,22,212,9761,8N42130 2019,1,1,0.843342037,1.285714286,0.564285714,-0.438944105,-1.267511103,0.195693207,3,7003
9906,2019_8N42244_sleneset,2019_8N42244,3921,2019_sleneset,22,Sleneset,35,1,2,2017,no,obs,NA,NA,m,1,0,2,no,yes,never,9,20,22,8N42244,35,352 019,10,22,212,9799,8N42244 2019,1,0,0.843342037,1.285714286,0.564285714,-0.438944105,-1.267511103,0.195693207,1,7035
10470,2019_8N72970_sleneset,2019_8N72970,4204,2019_sleneset,22,Sleneset,35,1,6,2013,gene_new,NA,NA,gene_new,f,0,2,2,yes,yes,yes,9,20,22,8N72970,35,352 019,10,22,212,10357,8N72970 2019,1,1,0.843342037,1.285714286,0.564285714,-0.438944105,-1.267511103,0.195693207,1,7557
10982,2019_8P11257_sleneset,2019_8P11257,4425,2019_sleneset,22,Sleneset,35,1,1,2018,no,obs,capt,NA,f,0,1,1,yes,yes,yes,9,20,22,8P11257,35,352 019,10,22,212,10862,8P11257 2019,0,1,0.843342037,1.285714286,0.564285714,-0.438944105,-1.267511103,0.195693207,0.5,8043
671,2000_8681064_sleneset,2000_8681064,230,2000_sleneset,3,Sleneset,35,1,3,1997,no,obs,NA,NA,m,0,0,0,no,no,never,50,60,52,8681064,35,352 000,10,3,193,670,86 810 642 000,1,0,0.843342037,0.490384615,0.475395928,0.247066983,-0.168898814,0.124578941,0,3438
674,2000_8681065_sleneset,2000_8681065,231,2000_sleneset,3,Sleneset,35,1,4,1996,no,obs,NA,NA,m,1,1,3,yes,yes,yes,50,60,52,8681065,35,352 000,10,3,193,673,86 810 652 000,1,0,0.843342037,0.490384615,0.475395928,0.247066983,-0.168898814,0.124578941,1.5,3472
678,2000_8681066_sleneset,2000_8681066,232,2000_sleneset,3,Sleneset,35,1,3,1997,no,obs,NA,NA,m,0,0,0,no,no,never,50,60,52,8681066,35,352 000,10,3,193,677,86 810 662 000,1,0,0.843342037,0.490384615,0.475395928,0.247066983,-0.168898814,0.124578941,0,3510
681,2000_8681067_sleneset,2000_8681067,233,2000_sleneset,3,Sleneset,35,1,3,1997,no,obs,capt,NA,f,0,0,0,no,yes,never,50,60,52,8681067,35,352 000,10,3,193,680,86 810 672 000,1,1,0.843342037,0.490384615,0.475395928,0.247066983,-0.168898814,0.124578941,0,3549
